id,default,seniority,home,age,marital,job,expenses,income,assets,debt,amount,savings
2609,1,2,owner,42,widow,others,45,35,6000,0,650,-0.923077
2610,0,12,owner,31,married,fixed,60,84,5000,0,700,1.64571
2611,0,7,parents,30,single,fixed,35,95,0,0,900,4
2612,0,18,owner,41,married,fixed,45,104,12000,800,900,2.04
2613,0,6,owner,58,married,fixed,60,390,45000,0,1000,11.88
2614,0,10,owner,50,married,fixed,75,209,13500,0,1450,5.54483
2615,0,7,priv,27,married,fixed,60,71,800,0,800,0.66
2616,0,1,parents,33,married,fixed,35,200,0,0,600,9.9
2617,1,1,owner,47,separated,fixed,35,48,5000,0,1200,0.65
2618,1,0,parents,38,separated,freelance,45,66,0,0,700,1.8
2619,0,7,owner,41,married,freelance,45,86,6000,0,1200,0.82
2620,1,16,owner,30,married,fixed,45,82,4500,0,800,1.665
2621,0,10,owner,49,married,freelance,45,126,5000,0,800,3.645
2622,0,11,owner,53,married,fixed,45,111,5000,0,1300,2.43692
2623,0,20,owner,44,married,fixed,45,87,3000,0,800,2.52
2624,0,1,rent,34,married,freelance,99,535,0,0,500,5.232
2625,0,8,rent,51,married,freelance,60,104,0,0,400,3.96
2626,1,1,owner,36,married,freelance,45,41,4000,2000,1500,-0.96
2627,0,13,other,40,married,freelance,75,270,0,0,2300,4.06957
2628,1,8,parents,27,single,partime,35,53,0,0,225,2.88
2629,1,1,owner,38,married,freelance,90,49,7000,300,1200,-1.32
2630,0,13,other,40,married,fixed,60,140,0,0,700,6.85714
2631,0,2,parents,24,single,fixed,35,67,0,0,316,6.07595
2632,0,6,owner,37,married,freelance,45,189,15750,3000,2300,2.37913
2633,0,0,rent,30,married,fixed,43,80,0,0,1000,2.22
2634,0,8,rent,44,married,fixed,62,170,0,0,1000,5.184
2635,0,8,priv,31,married,fixed,60,110,2000,360,400,4.176
2636,0,4,other,27,married,fixed,35,98,5000,0,1200,3.15
2637,1,7,parents,31,married,freelance,35,67,0,0,200,3.84
2638,0,3,owner,28,married,fixed,35,120,8000,0,1000,1.02
2639,0,8,owner,38,married,fixed,45,150,23000,0,2800,1.35
2640,0,1,parents,25,single,fixed,35,62,0,0,750,1.296
2641,0,17,owner,51,married,freelance,35,100,16000,0,1100,2.83636
2642,0,3,owner,36,married,fixed,45,160,6500,0,1500,4.6
2643,0,13,owner,37,married,fixed,60,205,5000,0,600,11.6
2644,1,9,rent,37,single,fixed,47,115,0,0,1600,2.55
2645,1,0,other,45,married,fixed,45,75,0,0,1000,1.44
2646,1,0,other,51,married,freelance,60,198,0,0,1300,6.36923
2647,1,15,owner,34,married,freelance,35,76,148,1,1300,0.756738
2648,0,15,owner,39,married,freelance,60,110,4000,0,700,0.857143
2649,0,1,owner,49,married,fixed,105,531,47000,0,1400,18.2571
2650,0,5,priv,24,single,fixed,35,145,4000,0,1000,6.6
2651,0,5,rent,36,married,freelance,72,120,100000,0,775,2.9729
2652,0,0,owner,33,married,partime,35,100,8000,0,500,3.12
2653,0,12,owner,39,married,fixed,45,167,6000,0,1435,5.10105
2654,0,14,owner,41,married,freelance,60,245,7000,0,500,4.44
2655,0,23,owner,59,married,fixed,35,100,7000,0,850,2.75294
2656,0,8,owner,46,married,freelance,75,190,7000,0,800,6.9
2657,0,3,owner,32,married,fixed,35,125,9000,2300,1350,2.97778
2658,0,15,owner,33,married,fixed,45,90,3000,0,1200,2.25
2659,0,4,owner,34,married,fixed,45,205,11000,3700,1300,5.67692
2660,1,3,other,28,single,fixed,35,51,0,0,800,0.48
2661,0,31,owner,56,married,fixed,35,144,3000,0,850,6.15529
2662,1,5,rent,40,married,freelance,35,146,0,0,1800,2.22
2663,1,11,owner,45,married,fixed,105,235,2000,670,1400,5.28429
2664,0,8,owner,46,married,fixed,35,160,6000,600,600,7.14
2665,0,11,rent,54,married,fixed,54,90,0,0,1000,2.16
2666,0,21,other,43,single,fixed,35,115,0,0,1000,4.8
2667,0,1,owner,53,married,freelance,35,213,20000,0,1250,6.8352
2668,1,0,owner,43,married,fixed,60,85,4000,0,1500,1
2669,0,4,priv,51,married,others,45,192,4000,108,575,9.13586
2670,1,30,owner,61,married,freelance,35,169,60000,0,950,8.46316
2671,0,14,owner,34,single,fixed,35,90,5000,0,1000,3.3
2672,0,3,parents,26,married,freelance,35,61,18000,0,800,1.17
2673,0,3,parents,21,single,fixed,35,75,0,0,500,1.44
2674,0,2,parents,41,married,fixed,35,80,0,0,1000,2.7
2675,0,10,owner,28,married,freelance,45,64,4000,0,1200,0.95
2676,1,3,rent,23,married,fixed,53,178,0,0,1600,2.8125
2677,1,0,rent,37,separated,freelance,35,239,0,0,760,1.61053
2678,0,10,owner,27,married,freelance,35,180,8000,3530,1700,3.87176
2679,0,26,owner,56,married,fixed,35,120,3500,0,1400,3.64286
2680,1,1,owner,40,married,freelance,35,349,6000,4000,1300,12.6462
2681,1,12,other,36,married,fixed,60,99,0,0,750,3.12
2682,0,15,rent,46,married,fixed,57,122,0,0,1350,2.31111
2683,0,17,owner,42,married,fixed,90,111,10000,0,1000,0.126
2684,1,5,ignore,46,married,freelance,75,91,6000,0,4500,0.170667
2685,0,6,parents,23,single,fixed,35,109,0,0,1332,3.33333
2686,1,0,owner,54,married,others,60,35,20000,0,1000,-0.9
2687,0,10,owner,38,married,fixed,60,371,10000,4350,1450,8.85517
2688,0,10,other,26,single,fixed,35,67,0,0,800,1.68
2689,0,6,owner,33,married,freelance,60,199,11000,450,1350,5.97778
2690,1,1,priv,40,married,freelance,45,107,4000,0,750,3.968
2691,0,2,rent,33,single,partime,41,57,0,0,1230,0.62439
2692,0,11,owner,27,married,fixed,45,70,3500,0,1200,0.625
2693,1,1,owner,25,married,partime,35,63,3500,0,890,1.51011
2694,0,16,owner,32,married,fixed,35,204,7000,0,1200,8.45
2695,0,20,owner,51,married,fixed,45,185,10000,0,600,5.6
2696,1,5,owner,40,married,fixed,75,115,20000,100,1200,1.56
2697,0,3,owner,37,married,freelance,35,141,5000,400,1000,3.672
2698,0,13,priv,36,married,fixed,75,81,4750,0,1200,0.24
2699,0,6,rent,25,married,fixed,55,100,0,0,1000,2.7
2700,0,11,parents,28,single,fixed,35,96,0,0,1100,2.66182
2701,0,3,owner,34,married,freelance,45,161,3000,0,1350,5.15556
2702,1,2,owner,20,single,fixed,35,150,32000,2000,1500,3.8
2703,0,13,rent,34,married,fixed,65,199,0,0,1550,5.1871
2704,0,7,parents,45,single,fixed,35,96,0,0,300,4.88
2705,0,3,rent,28,married,fixed,80,198,0,0,100,28.32
2706,0,3,owner,27,married,freelance,45,21,4000,0,1050,-1.37143
2707,0,25,owner,63,married,freelance,60,70,10000,0,700,0.857143
2708,1,6,parents,23,single,fixed,35,50,0,0,1200,0.75
2709,0,3,owner,26,married,freelance,35,121,8000,3055,1400,2.37643
2710,1,2,rent,41,separated,fixed,41,58,0,0,1000,1.02
2711,1,1,parents,27,single,fixed,35,93,6000,0,550,5.06182
2712,0,32,owner,53,married,fixed,35,100,4000,0,475,4.92632
2713,0,15,parents,37,married,fixed,75,130,0,0,800,2.475
2714,0,4,owner,50,married,freelance,75,260,81,0,900,9.86667
2715,1,2,other,30,single,fixed,35,55,0,0,950,0.757895
2716,0,0,owner,45,married,partime,35,110,3000,0,1200,3
2717,1,10,rent,36,married,freelance,60,69,0,0,240,0.9
2718,0,10,owner,39,married,freelance,45,95,3000,0,1000,3
2719,0,5,rent,44,married,freelance,75,232,5000,0,1800,5.23333
2720,0,6,owner,47,married,freelance,60,35,10000,0,1200,-0.75
2721,0,20,rent,55,married,freelance,51,156,0,0,1000,5.04
2722,1,16,parents,35,separated,fixed,35,105,0,0,800,5.25
2723,1,2,rent,32,married,fixed,51,58,0,0,500,0.504
2724,0,9,owner,40,married,freelance,60,89,5000,0,500,1.392
2725,1,1,other,23,single,partime,35,147,0,0,1000,5.376
2726,1,2,owner,38,married,fixed,75,77,13000,5000,1805,-1.59557
2727,0,6,owner,47,married,fixed,60,66,5000,0,600,0.6
2728,0,8,rent,33,married,fixed,73,125,0,0,944,2.64407
2729,0,10,owner,33,married,freelance,45,150,13000,0,1500,4.2
2730,0,0,parents,22,single,partime,35,105,3000,0,750,3.36
2731,0,15,owner,64,married,freelance,75,500,29500,3500,800,11.7
2732,0,15,parents,46,divorced,fixed,35,125,0,0,1000,4.32
2733,0,1,parents,23,single,partime,35,50,0,0,250,1.08
2734,0,3,owner,30,married,fixed,45,95,3700,1250,1300,1.73077
2735,0,17,rent,37,married,fixed,53,181,0,0,1050,5.85143
2736,0,15,owner,45,divorced,fixed,35,140,16000,0,1000,6.3
2737,0,0,parents,26,single,fixed,35,75,0,0,850,2.25882
2738,0,15,parents,34,married,fixed,75,182,3000,0,1500,4.28
2739,0,11,parents,27,single,fixed,35,117,0,0,600,4.1
2740,0,9,priv,26,married,fixed,35,217,4000,0,750,14.56
2741,0,1,owner,61,married,others,35,58,18000,0,500,0.552
2742,0,11,owner,34,married,fixed,60,180,23000,0,400,10.8
2743,0,8,parents,23,single,partime,45,110,0,0,900,1.73333
2744,1,5,owner,40,married,fixed,35,87,5000,0,600,4.16
2745,0,0,parents,21,single,fixed,35,75,0,0,900,1.86667
2746,0,0,other,37,married,fixed,60,198,0,0,1000,8.28
2747,0,10,owner,40,married,fixed,60,233,15000,2640,1400,6.28286
2748,0,7,owner,30,married,fixed,45,126,7000,0,500,4.86
2749,1,8,parents,49,married,freelance,105,43,3000,0,1200,-3.1
2750,0,36,owner,61,married,fixed,45,154,4000,0,1350,4.84444
2751,0,4,owner,29,married,fixed,45,160,3500,0,1000,5.52
2752,0,0,parents,21,single,fixed,35,160,0,0,900,3.33333
2753,1,10,owner,40,married,fixed,45,70,7500,0,1388,1.08069
2754,0,9,rent,41,married,fixed,72,120,6000,700,1600,1.5375
2755,0,8,owner,30,married,freelance,45,80,7000,3000,1000,0.18
2756,0,9,rent,39,married,freelance,54,90,0,0,600,2.16
2757,1,1,parents,24,single,partime,35,120,0,0,250,12.24
2758,0,19,owner,46,married,freelance,60,190,7000,0,1500,5.2
2759,0,18,owner,34,married,fixed,60,130,6000,0,650,3.87692
2760,0,7,owner,28,married,fixed,35,111,3000,0,1600,2.85
2761,0,9,rent,43,married,fixed,88,280,0,0,850,13.5529
2762,0,8,rent,31,single,fixed,46,110,0,0,850,4.51765
2763,1,5,rent,28,married,freelance,60,184,0,0,900,4.96
2764,0,30,owner,54,married,fixed,60,150,15000,0,1000,5.4
2765,1,10,priv,37,married,fixed,60,150,1000,0,1200,3.6
2766,0,0,owner,47,married,partime,35,85,1,0,500,3.6
2767,1,10,owner,36,married,freelance,60,200,7000,0,1100,4.58182
2768,0,9,other,24,single,fixed,45,88,0,0,1200,1.72
2769,1,2,other,22,single,fixed,35,58,12000,0,1450,0.951724
2770,1,13,other,37,married,fixed,60,98,0,0,950,1.92
2771,0,24,owner,45,married,fixed,90,198,3500,0,900,7.2
2772,0,10,owner,39,married,freelance,60,171,39000,0,3000,2.22
2773,0,10,parents,37,single,fixed,35,150,0,0,1000,4.14
2774,1,0,other,23,single,partime,35,72,0,0,1000,2.22
2775,0,7,owner,52,married,freelance,60,101,9000,0,550,0.447273
2776,0,8,priv,31,married,fixed,60,122,4000,0,1400,2.12571
2777,0,2,owner,31,married,fixed,60,306,4000,0,1000,14.76
2778,0,18,priv,48,widow,freelance,45,200,8500,500,1300,6.92308
2779,0,14,owner,28,married,fixed,60,107,6000,2500,950,1.38947
2780,0,1,parents,29,single,partime,35,147,0,0,650,4.13538
2781,1,25,owner,44,single,fixed,35,100,3500,360,1050,3.50857
2782,0,5,owner,31,single,fixed,35,172,8000,0,850,9.67059
2783,0,4,owner,30,single,fixed,35,300,10000,0,750,2.12
2784,0,13,owner,40,widow,fixed,35,109,6000,3300,900,1.64
2785,0,11,owner,28,single,fixed,35,345,6000,0,830,17.9277
2786,1,10,owner,37,single,fixed,35,92,3000,0,1500,2.28
2787,1,3,parents,35,married,fixed,35,410,0,0,2000,11.25
2788,0,5,parents,21,single,partime,35,70,0,0,1400,1.5
2789,0,8,parents,27,single,fixed,35,107,0,0,400,7.56
2790,0,12,owner,32,married,fixed,45,115,3500,0,800,3.15
2791,0,2,other,20,single,fixed,35,165,2000,0,1000,7.8
2792,0,0,parents,19,single,others,75,200,3000,0,1800,4.16667
2793,0,19,owner,52,married,fixed,35,180,2500,0,580,6
2794,1,2,owner,55,married,fixed,35,87,10000,0,1150,1.62783
2795,0,19,other,34,married,fixed,75,154,4500,0,1600,2.9625
2796,0,0,owner,53,separated,freelance,35,174,10000,2000,600,7.14
2797,1,1,parents,21,single,fixed,35,60,0,0,900,0.666667
2798,1,1,owner,32,married,partime,45,182,4000,200,175,18.5143
2799,1,2,owner,26,single,freelance,35,34,10000,4800,1600,-1.8375
2800,0,10,owner,50,married,freelance,35,64,3500,0,700,2.48571
2801,0,1,other,32,single,freelance,35,36,0,0,1000,0.036
2802,0,0,owner,26,single,others,35,85,7500,2600,600,0.72
2803,0,7,rent,33,separated,fixed,47,115,0,0,645,3.79535
2804,0,1,other,46,married,freelance,60,57,0,0,660,-0.163636
2805,0,14,owner,37,married,fixed,60,215,7000,0,600,4.65
2806,0,16,owner,48,married,freelance,45,273,7000,0,2000,6.84
2807,0,8,parents,26,married,freelance,45,101,4000,0,1000,2.016
2808,0,1,parents,22,single,fixed,35,110,2000,0,1500,3
2809,1,0,other,41,married,freelance,35,44,0,0,1000,0.324
2810,1,3,rent,61,married,fixed,41,57,12000,0,2500,0.2304
2811,0,10,parents,24,single,fixed,35,163,0,0,1000,6.144
2812,0,3,parents,24,married,fixed,35,120,10000,0,500,4.08
2813,1,4,parents,26,single,fixed,35,52,0,0,1050,0.971429
2814,0,1,rent,22,single,fixed,59,136,0,0,450,6.16
2815,1,3,owner,36,married,freelance,90,82,4000,0,1300,-0.221538
2816,0,2,rent,45,married,freelance,47,124,0,0,1600,2.31
2817,0,5,parents,43,married,fixed,105,265,0,0,500,3.84
2818,0,5,parents,35,married,fixed,35,189,3000,0,800,4.62
2819,1,4,owner,35,married,freelance,45,184,15000,3000,2000,3.27
2820,0,10,parents,28,married,freelance,45,230,0,0,1700,3.91765
2821,1,2,owner,32,married,fixed,60,260,2500,450,1800,6.51667
2822,0,30,priv,66,single,fixed,35,111,3500,0,800,3.42
2823,0,15,other,33,married,fixed,45,125,0,0,1000,3.84
2824,0,0,parents,25,single,fixed,35,440,0,0,550,26.5091
2825,1,3,owner,40,married,fixed,60,200,8000,0,1700,4.94118
2826,0,4,rent,42,married,freelance,100,245,0,0,1450,4.8
2827,1,4,owner,42,married,others,105,88,3500,108,1000,-1.0848
2828,1,12,owner,35,married,fixed,60,92,3000,1600,875,1.09714
2829,1,1,rent,30,married,partime,84,92,0,0,750,0.64
2830,0,18,owner,39,married,fixed,60,130,3500,0,1400,3
2831,0,12,parents,27,single,fixed,35,150,0,0,1350,5.11111
2832,0,7,owner,44,married,fixed,45,112,3500,0,1450,2.77241
2833,0,5,owner,40,married,fixed,60,134,3500,0,1200,3.7
2834,1,2,owner,32,married,fixed,60,101,7000,2500,1600,0.6
2835,0,14,owner,29,married,fixed,35,143,5000,0,1400,4.62857
2836,1,5,priv,29,married,fixed,45,92,1500,850,1450,1.91172
2837,1,1,other,40,married,fixed,75,150,0,0,800,3.375
2838,0,2,rent,41,separated,fixed,61,162,0,0,900,5.38667
2839,1,1,owner,34,married,others,60,45,2500,0,1000,-0.72
2840,0,13,owner,37,single,fixed,35,100,3000,0,800,1.95
2841,0,12,owner,42,married,fixed,60,118,5000,0,900,3.09333
2842,0,0,parents,22,married,partime,35,72,0,0,650,2.04923
2843,0,6,parents,27,single,freelance,35,129,0,0,400,2.82
2844,0,3,parents,29,single,partime,35,110,0,0,800,3.375
2845,0,5,owner,58,married,others,35,80,7000,0,750,2.16
2846,0,12,owner,34,married,fixed,60,97,4500,96,600,2.1624
2847,0,14,owner,43,married,fixed,45,103,4000,0,950,3.66316
2848,1,0,owner,42,married,fixed,75,127,7000,0,2500,0.7488
2849,1,15,owner,31,married,fixed,45,96,4000,0,960,3.1875
2850,1,1,priv,55,married,fixed,60,94,8000,840,900,1.36533
2851,0,7,parents,28,single,fixed,35,93,68,0,600,0.58
2852,0,0,parents,24,single,fixed,35,148,12000,0,1150,5.89565
2853,0,2,owner,44,married,fixed,75,274,6000,0,1600,7.4625
2854,0,5,parents,59,married,others,35,140,5000,0,650,9.69231
2855,0,20,rent,44,widow,freelance,43,77,0,0,550,2.96727
2856,0,1,parents,27,single,fixed,35,91,0,0,1000,2.016
2857,1,0,rent,34,single,partime,44,85,0,0,325,4.54154
2858,1,29,owner,50,widow,fixed,35,175,6000,0,1143,7.34908
2859,0,6,ignore,37,married,fixed,75,466,10000,800,1678,5.47795
2860,0,3,owner,42,married,fixed,45,150,20000,3000,1500,2.4
2861,1,1,parents,22,single,partime,35,52,0,0,1200,0.68
2862,0,4,rent,35,married,partime,52,72,0,0,350,2.05714
2863,0,0,owner,37,married,freelance,60,162,15000,0,400,9.18
2864,0,13,owner,50,married,fixed,45,139,1800,0,715,4.73287
2865,0,12,parents,32,married,fixed,35,105,0,0,1400,3
2866,0,5,owner,58,married,freelance,45,93,45000,0,1500,1.92
2867,0,22,owner,48,married,freelance,75,642,37000,0,1000,27.216
2868,0,15,owner,56,married,freelance,45,155,10500,0,1250,5.28
2869,0,30,owner,53,married,fixed,35,120,4000,0,1250,4.08
2870,0,3,rent,45,married,freelance,61,155,10000,0,1000,3.384
2871,0,20,owner,37,separated,fixed,35,165,8000,1000,1300,4.43077
2872,0,0,parents,23,married,partime,35,150,0,0,500,5.52
2873,1,5,rent,29,married,fixed,56,105,0,0,1350,2.17778
2874,0,1,parents,20,single,fixed,35,65,0,0,1000,1.8
2875,1,5,owner,27,married,fixed,45,86,2500,0,1000,0.492
2876,1,3,rent,34,married,freelance,45,49,0,0,1000,0.24
2877,0,10,rent,39,married,fixed,51,163,0,0,880,6.10909
2878,0,3,other,32,married,freelance,35,101,0,0,1000,3.96
2879,0,5,owner,52,married,fixed,35,122,2000,0,250,2.088
2880,1,4,rent,34,married,fixed,73,126,0,0,1000,1.908
2881,1,3,owner,28,married,partime,35,100,3000,0,1000,2.34
2882,1,1,other,37,married,freelance,60,27,0,0,850,-1.39765
2883,0,5,owner,45,married,fixed,75,167,7000,2300,400,6.21
2884,1,14,rent,33,married,fixed,65,45,0,0,1300,-0.738462
2885,0,27,owner,53,married,fixed,35,136,4000,0,350,10.3886
2886,0,1,owner,39,married,fixed,45,150,10500,0,1300,3.87692
2887,0,24,owner,38,married,fixed,45,32,7000,90,300,-0.834
2888,0,15,owner,29,married,fixed,45,130,4000,0,400,5.1
2889,0,20,owner,36,married,fixed,45,218,5000,2500,1600,5.55
2890,0,31,owner,57,married,freelance,60,230,19400,1781,600,12.1752
2891,1,0,owner,24,married,others,35,104,7000,2500,1350,1.95556
2892,0,7,owner,36,married,fixed,45,103,4000,0,325,6.42462
2893,0,9,rent,23,married,fixed,47,118,0,0,1500,2.272
2894,1,0,rent,36,married,partime,84,240,0,0,1050,5.34857
2895,0,18,other,52,married,fixed,35,120,0,0,600,5.1
2896,0,19,priv,54,married,fixed,45,80,3500,0,1300,1.61538
2897,0,2,rent,45,single,fixed,45,99,0,0,350,5.55429
2898,0,8,owner,53,married,fixed,45,254,6000,0,350,21.4971
2899,0,12,owner,27,married,fixed,35,167,4000,0,1000,7.92
2900,0,16,rent,47,married,fixed,72,120,0,0,1150,2.50435
2901,0,26,owner,44,married,fixed,75,108,6000,0,1606,0.739726
2902,0,32,owner,56,married,fixed,60,152,7000,0,1000,3.312
2903,0,12,priv,41,married,freelance,75,111,20000,0,1200,0.36
2904,0,1,owner,59,married,others,45,228,10000,0,1150,9.54783
2905,0,14,owner,48,married,fixed,60,107,5000,0,850,2.65412
2906,0,7,rent,56,married,fixed,55,101,0,0,790,3.49367
2907,0,13,parents,27,single,fixed,35,105,0,0,500,5.04
2908,1,1,parents,36,married,partime,60,150,0,0,1000,4.32
2909,0,0,priv,31,married,freelance,45,165,4500,0,1550,4.64516
2910,0,5,owner,49,married,fixed,60,125,14000,0,1000,3.9
2911,0,30,rent,53,married,freelance,69,240,25000,0,1000,4.104
2912,0,21,owner,53,married,fixed,35,110,3000,0,1000,3.6
2913,0,11,owner,38,married,freelance,35,122,3500,0,1000,5.22
2914,0,11,rent,50,married,freelance,50,152,0,0,1400,4.37143
2915,0,4,parents,21,single,fixed,35,60,4000,0,600,2
2916,1,2,rent,41,married,freelance,44,90,0,0,1800,1.53333
2917,0,20,owner,46,married,freelance,35,40,17000,0,1000,0.12
2918,0,26,owner,54,married,freelance,60,186,80000,0,1600,4.725
2919,0,20,owner,48,married,fixed,60,131,3500,0,1000,2.556
2920,0,1,parents,26,single,fixed,45,153,18500,0,500,5.184
2921,0,8,priv,33,married,freelance,45,159,5100,0,600,6.84
2922,0,12,priv,37,married,freelance,60,100,9000,0,1200,1.6
2923,0,4,owner,37,married,freelance,35,128,18000,0,800,6.975
2924,0,4,owner,37,married,freelance,35,128,18000,0,800,6.975
2925,1,4,priv,43,married,fixed,45,109,0,0,1050,3.65714
2926,0,2,owner,33,married,fixed,60,198,4600,3500,700,8.82857
2927,1,13,rent,28,married,fixed,54,190,0,0,800,8.16
2928,0,28,owner,49,married,fixed,35,73,2700,0,400,2.28
2929,1,5,parents,28,single,freelance,35,32,0,0,400,-0.18
2930,0,15,owner,32,divorced,freelance,35,192,6000,3300,1550,4.8
2931,0,21,owner,51,married,fixed,75,160,1500,0,900,3.4
2932,0,3,owner,28,married,partime,60,122,5000,1000,800,3.9
2933,0,2,owner,30,married,freelance,35,84,4000,0,1100,1.60364
2934,0,14,owner,51,married,fixed,45,130,2000,0,1400,2.91429
2935,0,6,priv,45,married,fixed,60,169,2500,300,1250,5.088
2936,0,4,parents,40,single,fixed,35,150,5500,600,500,5.232
2937,0,1,rent,29,married,fixed,59,142,0,0,700,7.11429
2938,0,5,priv,32,married,fixed,75,101,40000,0,1400,0.668571
2939,1,2,parents,24,single,fixed,35,65,0,0,895,1.2067
2940,0,0,owner,30,single,partime,35,285,8000,0,850,17.6471
2941,0,14,priv,42,married,fixed,90,151,8000,6300,1000,-0.096
2942,1,0,rent,49,married,partime,52,72,0,0,500,1.92
2943,1,4,rent,34,single,fixed,43,80,0,0,1500,1.48
2944,1,2,owner,29,single,freelance,35,71,3000,0,950,1.36421
2945,1,15,owner,50,married,freelance,60,95,148,1,4000,0.41988
2946,1,11,owner,26,married,fixed,35,135,3500,0,200,24
2947,0,25,owner,48,married,fixed,35,202,4000,0,800,10.02
2948,0,21,owner,50,divorced,freelance,35,37,80000,0,1250,0.0576
2949,1,2,owner,21,single,freelance,35,25,13000,4000,1000,-1.8
2950,0,20,owner,63,married,freelance,35,110,6000,0,1000,2.7
2951,0,9,owner,32,married,fixed,45,103,4500,0,1100,3.16364
2952,0,15,owner,51,married,fixed,60,216,5000,0,1000,9.36
2953,0,5,parents,25,single,fixed,35,75,0,0,1200,2
2954,1,1,other,32,married,partime,35,114,4000,500,1150,3.86087
2955,0,14,owner,28,married,fixed,35,198,7000,900,1000,9.24
2956,0,9,rent,32,married,fixed,87,270,0,0,1000,8.784
2957,0,7,owner,45,widow,freelance,75,200,15000,0,600,2.5
2958,0,1,parents,21,single,fixed,35,64,3000,0,700,0.994286
2959,0,19,owner,35,married,fixed,60,90,4000,0,200,3.6
2960,0,12,owner,27,married,fixed,35,132,3000,1400,1400,3.55714
2961,0,11,owner,26,married,fixed,35,70,5000,0,1050,2
